"canonical_slug","display_name","source","source_file","source_adds","derived_adds","add_formula","symbolic_notation_raw","parsed_symbol_sequence","derived_symbolic_family","derived_topology_family","doctrine_status","first_class","curator_review_needed","publication_status","unresolved_questions","provenance_notes","parser_notes","review_status"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip >> (no plant while) Op Back Whirl (DEX)(BOD) > Op Back Swirl (DEX) > Same Clip (XBD)(DEL)","clip ⟫ [no plant while] op back whirl(DEX,BOD) › op back swirl(DEX) › same clip(XBD,DEL)","clip-back-whirl-clip","whirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) > Op In (DEX) >> Op Out (DEX) > Op Clip (XBD)(DEL)","toe › same in(DEX) › op in(DEX) ⟫ op out(DEX) › op clip(XBD,DEL)","toe-walk-clip","butterfly-walk-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same Out (DEX) >> Op Front Whirl (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","toe › same out(DEX) ⟫ op front whirl(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","toe-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > (no plant while) Op Front Whirl (DEX)(BOD) >> Op Out (DEX) > Op Clip (XBD)(DEL)","clip › [no plant while] op front whirl(DEX,BOD) ⟫ op out(DEX) › op clip(XBD,DEL)","clip-front-whirl-clip","whirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same Out (DEX) >> Op In (DEX) > (back) Spin (BOD) > Op Clip (XBD)(DEL)","toe › same out(DEX) ⟫ op in(DEX) › [back] spin(BOD) › op clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) > Op Out (DEX) >> Same In (DEX) > Op Out (DEX) > Same Toe (DEL)","toe › same in(DEX) › op out(DEX) ⟫ same in(DEX) › op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same Out (DEX) > Op Back Swirl (DEX) >> Same Back Swirl (DEX) > Same Clip (XBD)(DEL)","toe › same out(DEX) › op back swirl(DEX) ⟫ same back swirl(DEX) › same clip(XBD,DEL)","toe-back-swirl-clip","swirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) > Op In (DEX) >> Op In (DEX)(XDEX) > Op Toe (DEL)","toe › same in(DEX) › op in(DEX) ⟫ op in(DEX,XDEX) › op toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) >> Op Back Whirl (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip › op in(DEX) ⟫ op back whirl(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> (back) Spin (BOD) >> Op In (DEX) > Op Out (DEX) > Same Toe (DEL)","toe › same in(DEX) ⟫ [back] spin(BOD) ⟫ op in(DEX) › op out(DEX) › same toe(DEL)","toe-spin-toe","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Same Out (DEX) >> Same Back Whirl (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip › same out(DEX) ⟫ same back whirl(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> Duck (BOD) >> Op In (DEX) > Op Out (DEX) > Same Toe (DEL)","toe › same in(DEX) ⟫ duck(BOD) ⟫ op in(DEX) › op out(DEX) › same toe(DEL)","toe-duck-toe","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Op Out (DEX) >> (back) Spin (BOD) >> Op In (DEX) > Same Clip (XBD)(DEL)","toe › op out(DEX) ⟫ [back] spin(BOD) ⟫ op in(DEX) › same clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) >> Dive (BOD) >> Same Out (DEX) > Op Clip (XBD)(DEL)","clip › op in(DEX) ⟫ dive(BOD) ⟫ same out(DEX) › op clip(XBD,DEL)","clip-dive-clip","dive-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) > Same In (DEX) >> Op Out (DEX) > Op Clip (XBD)(DEL)","clip › op in(DEX) › same in(DEX) ⟫ op out(DEX) › op clip(XBD,DEL)","clip-walk-clip","butterfly-walk-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) > Op Out (DEX) >> (back) Spin (BOD) >> Op In (DEX) > Same Toe (DEL)","toe › same in(DEX) › op out(DEX) ⟫ [back] spin(BOD) ⟫ op in(DEX) › same toe(DEL)","toe-spin-toe","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","4","","Toe > Same Out (DEX) >> (no plant while) Op Out (DEX) > Op Out (DEX) > Same Toe (DEL)","toe › same out(DEX) ⟫ [no plant while] op out(DEX) › op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > (back) Spin (BOD) > Front Swirl (DEX) >> Same Out (DEX) > Op Clip (XBD)(DEL)","clip › [back] spin(BOD) › front swirl(DEX) ⟫ same out(DEX) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > (no plant while) Op Out (DEX)(BOD) >> Op Out (DEX) > Op Clip (XBD)(DEL)","toe › [no plant while] op out(DEX,BOD) ⟫ op out(DEX) › op clip(XBD,DEL)","toe-to-clip","uncategorized","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) >> (front) Spin (BOD) >> (front) Spin (BOD) > Op Clip (XBD)(DEL)","clip › op in(DEX) ⟫ [front] spin(BOD) ⟫ [front] spin(BOD) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> Same Back Whirl (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","toe › same in(DEX) ⟫ same back whirl(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","toe-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Same Out (DEX)(PDX) >> Op Out (DEX) > Op Clip (XBD)(DEL)","clip › same out(DEX,PDX) ⟫ op out(DEX) › op clip(XBD,DEL)","clip-double-dex-clip","double-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe >> Op In (DEX) > (no plant while) Op In (DEX)(XDEX)(BOD) > Op Toe (DEL)","toe ⟫ op in(DEX) › [no plant while] op in(DEX,XDEX,BOD) › op toe(DEL)","toe-xdex-toe","xdex-family","","","","","","","","ok"
"mobius","Mobius","footbagmoves","footbagmoves-5adds.txt","5","5","gyro(+1) + torque(4) --> 5 ADDs","Clip >> (back) Spin (BOD) >> Same In (DEX) > (front) Spin (BOD) > Op Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) ⟫ same in(DEX) › [front] spin(BOD) › op clip(XBD,DEL)","clip-spin-clip","spin-family","hedged","false","false","observational","","FB.org 5-ADD confirms 'Mobius' (source_adds=5; jobs='CLIP > (BACK) SPIN [BOD] > SAME IN [DEX] > (BACK) SPIN [BOD] > OP CLIP [XBD] [DEL]'); ingested 2026-05-21.","Red 2026-05-15: Mobius approx Gyro Torque (federation equivalence). Multi-description equivalence showcase (gyro torque / spinning ss torque / spinning ss miraging op osis).","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe >> Same Out (DEX) >> Same Out (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","toe ⟫ same out(DEX) ⟫ same out(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same Out (DEX) >> Same In (DEX) > (front) Spin (BOD) > Op Clip (XBD)(DEL)","toe › same out(DEX) ⟫ same in(DEX) › [front] spin(BOD) › op clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > (back) Spin (BOD) > Same In (DEX) >> (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip › [back] spin(BOD) › same in(DEX) ⟫ [back] spin(BOD) › same clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) > Same Out (DEX) >> Op Out (DEX) > Op Clip (XBD)(DEL)","clip › op in(DEX) › same out(DEX) ⟫ op out(DEX) › op clip(XBD,DEL)","clip-walk-clip","butterfly-walk-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe >> Op Out (DEX) > Same Out (DEX) >> (back) Spin (BOD) > Same Clip (XBD)(DEL)","toe ⟫ op out(DEX) › same out(DEX) ⟫ [back] spin(BOD) › same clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip >> Op In (DEX) > Same In (DEX) > (back) Spin (BOD) > Op Clip (XBD)(DEL)","clip ⟫ op in(DEX) › same in(DEX) › [back] spin(BOD) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> (no plant while) Op Out (DEX)(BOD) > Op Out (DEX) > Same Toe (DEL)","toe › same in(DEX) ⟫ [no plant while] op out(DEX,BOD) › op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same Out (DEX) > Op Out (DEX) >> Op In (DEX)(XDEX) > Op Toe (DEL)","toe › same out(DEX) › op out(DEX) ⟫ op in(DEX,XDEX) › op toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> Duck (BOD) >> Op Out (DEX) > Op Clip (XBD)(DEL)","toe › same in(DEX) ⟫ duck(BOD) ⟫ op out(DEX) › op clip(XBD,DEL)","toe-duck-clip","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> Same Out (DEX) > Same Out (DEX) > Op Clip (XBD)(DEL)","toe › same in(DEX) ⟫ same out(DEX) › same out(DEX) › op clip(XBD,DEL)","toe-multi-dex-clip","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> Op In (DEX) > (front) Spin (BOD) > Op Clip (XBD)(DEL)","toe › same in(DEX) ⟫ op in(DEX) › [front] spin(BOD) › op clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Op Out (DEX) >> Op In (DEX)(XDEX) > Op Out (DEX) > Same Toe (DEL)","toe › op out(DEX) ⟫ op in(DEX,XDEX) › op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Op In (DEX) >> Duck (BOD) >> Same Out (DEX) > Op Clip (XBD)(DEL)","toe › op in(DEX) ⟫ duck(BOD) ⟫ same out(DEX) › op clip(XBD,DEL)","toe-duck-clip","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > (rooted) Same In (DEX)(BOD) > Op Out (DEX) >> Op Out (DEX) > Same Toe (DEL)","toe › [rooted] same in(DEX,BOD) › op out(DEX) ⟫ op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Op Out (DEX) >> Duck (BOD) >> Op In (DEX)(XDEX) > Op Toe (DEL)","toe › op out(DEX) ⟫ duck(BOD) ⟫ op in(DEX,XDEX) › op toe(DEL)","toe-duck-toe","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Op Out (DEX) >> Op Front Whirl (DEX)(XDEX) > Op Clip (XBD)(DEL)","toe › op out(DEX) ⟫ op front whirl(DEX,XDEX) › op clip(XBD,DEL)","toe-front-whirl-clip","whirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) >> Same Out (DEX) > Op Back Swirl (DEX) > Same Clip (XBD)(DEL)","clip › op in(DEX) ⟫ same out(DEX) › op back swirl(DEX) › same clip(XBD,DEL)","clip-back-swirl-clip","swirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) >> Duck (BOD) >> Op Out (DEX) > Op Clip (XBD)(DEL)","clip › op in(DEX) ⟫ duck(BOD) ⟫ op out(DEX) › op clip(XBD,DEL)","clip-duck-clip","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) >> Op Out (DEX) > Op Back Swirl (DEX) > Same Clip (XBD)(DEL)","clip › op in(DEX) ⟫ op out(DEX) › op back swirl(DEX) › same clip(XBD,DEL)","clip-back-swirl-clip","swirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> Duck (BOD) >> (no plant while) Op In (DEX)(BOD) > Op Toe (DEL)","toe › same in(DEX) ⟫ duck(BOD) ⟫ [no plant while] op in(DEX,BOD) › op toe(DEL)","toe-duck-toe","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe >> Op In (DEX) > Same In (DEX)(XDEX) > Op Out (DEX) > Same Toe (DEL)","toe ⟫ op in(DEX) › same in(DEX,XDEX) › op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) > Op Out (DEX) >> Same Out (DEX) > Op Clip (XBD)(DEL)","toe › same in(DEX) › op out(DEX) ⟫ same out(DEX) › op clip(XBD,DEL)","toe-multi-dex-clip","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip >> (no plant while) Op Out (DEX)(BOD) >> Same Out (DEX) > Op Clip (XBD)(DEL)","clip ⟫ [no plant while] op out(DEX,BOD) ⟫ same out(DEX) › op clip(XBD,DEL)","clip-to-clip","uncategorized","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","4","","Clip >> (no plant while) Op Front Whirl (DEX)(BOD) >> Op Flapper (XBD)(UNS)(DEL)","clip ⟫ [no plant while] op front whirl(DEX,BOD) ⟫ op flapper(XBD,UNS,DEL)","unusual-surface-clip-to-flapper","unusual-surface-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Same Back Swirl (DEX) > Op In (DEX) >> Op Out (DEX) > Op Clip (XBD)(DEL)","clip › same back swirl(DEX) › op in(DEX) ⟫ op out(DEX) › op clip(XBD,DEL)","clip-back-swirl-clip","swirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","4","","Clip >> Same In (DEX)(PDX) > Same XBD Rake (XBD)(DEL)DEX)","clip ⟫ same in(DEX,PDX) › same(XBD,DEL)","clip-paradox-?","paradox-family","","","","","","","","needs_review"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip >> Duck (BOD) >> Same Out (DEX) > Same Out (DEX) > Op Clip (XBD)(DEL)","clip ⟫ duck(BOD) ⟫ same out(DEX) › same out(DEX) › op clip(XBD,DEL)","clip-duck-clip","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) >> Duck (BOD) > Op In (DEX)(PDX) > Op Toe (DEL)","clip › op in(DEX) ⟫ duck(BOD) › op in(DEX,PDX) › op toe(DEL)","clip-duck-toe","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Op Out (DEX) >> Same In (DEX) > (front) Spin (BOD) > Op Clip (XBD)(DEL)","toe › op out(DEX) ⟫ same in(DEX) › [front] spin(BOD) › op clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > (no plant while) Op Out (DEX)(BOD) >> (no plant while) Same In (DEX)(BOD) > Op Toe (DEL)","toe › [no plant while] op out(DEX,BOD) ⟫ [no plant while] same in(DEX,BOD) › op toe(DEL)","toe-to-toe","uncategorized","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Same Out (DEX)(PDX) >> Op In (DEX)(XDEX) > Op Toe (DEL)","clip › same out(DEX,PDX) ⟫ op in(DEX,XDEX) › op toe(DEL)","clip-xdex-toe","xdex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Op In (DEX) > Same In (DEX) >> Same Out (DEX) > Op Clip (XBD)(DEL)","clip › op in(DEX) › same in(DEX) ⟫ same out(DEX) › op clip(XBD,DEL)","clip-walk-clip","butterfly-walk-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip >> (back) Spin (BOD) >> (no plant while) Same In (DEX)(BOD) > Op Out (DEX) > Same Toe (DEL)","clip ⟫ [back] spin(BOD) ⟫ [no plant while] same in(DEX,BOD) › op out(DEX) › same toe(DEL)","clip-spin-toe","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip >> (no plant while) Same Front Swirl (DEX)(BOD) > (back) Spin (BOD) > Op Clip (XBD)(DEL)","clip ⟫ [no plant while] same front swirl(DEX,BOD) › [back] spin(BOD) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Op Out (DEX) >> Op Front Swirl (DEX) > (back) Spin (BOD) > Op Clip (XBD)(DEL)","toe › op out(DEX) ⟫ op front swirl(DEX) › [back] spin(BOD) › op clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe >> (back) Spin (BOD) >> Op In (DEX) > (front) Spin (BOD) > Op Clip (XBD)(DEL)","toe ⟫ [back] spin(BOD) ⟫ op in(DEX) › [front] spin(BOD) › op clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"tomahawk","Tomahawk","footbagmoves","footbagmoves-5adds.txt","5","5","ducking(+1) + paradox(+1) + whirl(3) --> 5 ADDs","Clip >> Duck (BOD) >> Same Fornt Whirl (DEX)(PDX) > Op Clip (XBD)(DEL)","clip ⟫ duck(BOD) ⟫ same(DEX,PDX) › op clip(XBD,DEL)","clip-duck-clip","duck-family","hedged","false","true","observational","Tomahawk is an UNRESOLVED_COMPOUNDS member (curator-authored allow-list).","FB.org 5-ADD confirms 'Tomahawk' (source_adds=5; jobs='CLIP > DUCK [BOD] > OP IN [PDX] [DEX] > OP CLIP [XBD] [DEL]'); ingested 2026-05-21.","","needs_review"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Same Out (DEX)(PDX) >> (back) Spin (BOD) >> Op In (DEX) > Op Toe (DEL)","clip › same out(DEX,PDX) ⟫ [back] spin(BOD) ⟫ op in(DEX) › op toe(DEL)","clip-spin-toe","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip >> Op In (DEX) > Op Back Whirl (DEX) > (front) Spin (BOD) > Op Clip (XBD)(DEL)","clip ⟫ op in(DEX) › op back whirl(DEX) › [front] spin(BOD) › op clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> Same In (DEX) >> Same In (DEX)(XDEX) > Op Toe (DEL)","toe › same in(DEX) ⟫ same in(DEX) ⟫ same in(DEX,XDEX) › op toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Op Out (DEX) >> (no plant while) Op Out (DEX)(XDEX)(BOD) > Op Toe (DEL)","toe › op out(DEX) ⟫ [no plant while] op out(DEX,XDEX,BOD) › op toe(DEL)","toe-xdex-toe","xdex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > (rooted) Same In (DEX)(BOD) > Op In (DEX) >> Op Out (DEX) > Same Toe (DEL)","toe › [rooted] same in(DEX,BOD) › op in(DEX) ⟫ op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip >> Duck (BOD) >> Same In (DEX)(PDX) > Same Clip (XBD)(DEL)","clip ⟫ duck(BOD) ⟫ same in(DEX,PDX) › same clip(XBD,DEL)","clip-duck-clip","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same Out (DEX) >> (back) Spin (BOD) >> Op In (DEX) > Op Out (DEX) > Same Toe (DEL)","toe › same out(DEX) ⟫ [back] spin(BOD) ⟫ op in(DEX) › op out(DEX) › same toe(DEL)","toe-spin-toe","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip > Front Whirl (DEX) >> Op Front Whirl (DEX)(PDX) > Op Clip (XBD)(DEL)","clip › front whirl(DEX) ⟫ op front whirl(DEX,PDX) › op clip(XBD,DEL)","clip-front-whirl-clip","whirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Clip >> (no plant while) Same Out (DEX)(BOD)(PDX) > Op Out (DEX) > Same Toe (DEL)","clip ⟫ [no plant while] same out(DEX,BOD,PDX) › op out(DEX) › same toe(DEL)","clip-paradox-toe","paradox-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-5adds.txt","5","5","","Toe > Same In (DEX) >> Op In (DEX) > Plant > Op Out (DEX) > Op Clip (XBD)(DEL)","toe › same in(DEX) ⟫ op in(DEX) › Plant › op out(DEX) › op clip(XBD,DEL)","toe-multi-dex-clip","multi-dex-family","","","","","","","","needs_review"
"","","footbagmoves","footbagmoves-5adds.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-sample.txt","4","4","","Clip >> (back) Spin (BOD) >> (no plant while) Same In (DEX) > Same Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) ⟫ [no plant while] same in(DEX) › same clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","4","4","","Frigidosis > Same In (DEX) >> Op Out (DEX) > Op Clip (XBD)(DEL)","Frigidosis › same in(DEX) ⟫ op out(DEX) › op clip(XBD,DEL)","?-walk-clip","butterfly-walk-family","","","","","","","","needs_review"
"","","footbagmoves","footbagmoves-sample.txt","4","4","","Toe > Same In (DEX) >> Duck (BOD) >> Op In (DEX) > Op Toe (DEL)","toe › same in(DEX) ⟫ duck(BOD) ⟫ op in(DEX) › op toe(DEL)","toe-duck-toe","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-sample.txt","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-sample.txt","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
